Time_s,Classical_LNA_Output,Quantum_LNA_Output,Classical_Filtered,Quantum_Filtered,Classical_SAR_ADC,Quantum_DS_ADC
1.362,-3.27527553566391,3.2966499730454,-3.28650840500814,-3.52897762022127,0,3.29999999999999
1.363,-3.29109711861048,-3.18501419763754,-3.28412041095308,-1.74215852128522,0,3.29999999999999
1.364,-3.27465472630292,-3.00241990861135,-3.28274098977606,-0.169081130460084,0,3.29999999999999
1.365,-3.29416911307866,-3.23474339037362,-3.28258435982621,-0.610278176569778,0,3.29999999999999
1.366,-3.28904302076185,-3.27536420003244,-3.28412915297318,-2.60866627877686,0,3.29999999999999
1.367,-3.29460779668566,-3.27255009503138,-3.28769533932629,-3.9783288077302,0,3.29999999999999
1.368,-3.29544817476766,-3.24096823215689,-3.29196046883592,-3.86279091629812,0,3.29999999999999
1.369,-3.29596074385609,-3.2801711167258,-3.29484788001996,-3.2064029535456,0,3.29999999999999
1.37,-3.29752012261065,-3.21403646904343,-3.296011979328,-2.95838804361231,0,3.29999999999999
1.371,-3.29871126737331,-3.27399678353793,-3.29653588695654,-3.14379930007776,0,3.29999999999999
1.372,-3.29493675814982,-3.28863705270478,-3.29716968679999,-3.34023069553735,0,3.29999999999999
1.373,-3.29675944328859,-3.29112507018606,-3.29746377573124,-3.35135225040996,0,3.29999999999999
1.374,-3.2966014837829,-3.28953960629657,-3.29689534316341,-3.28039471226063,0,3.29999999999999
1.375,-3.297499657483,-3.29903042480367,-3.29622482000582,-3.2539987609345,0,3.29999999999999
1.376,-3.29871680925272,-3.29728735217041,-3.29646526619877,-3.28010925335932,0,3.29999999999999
1.377,-3.29863454705088,-3.29848247436072,-3.29752603514314,-3.30738565688999,0,3.29999999999999
1.378,-3.29859305930959,-3.29479078580347,-3.29856972154408,-3.3095372086063,0,3.29999999999999
1.379,-3.2986201756424,-3.28845148935328,-3.29896797665667,-3.29770549971927,0,3.29999999999999
1.38,-3.29919286179057,-3.29609597349599,-3.29881780518024,-3.2894698504801,0,3.29999999999999
1.381,-3.2988806365279,-3.29225166026285,-3.29867644047513,-3.28948690504266,0,3.29999999999999
1.382,-3.29875324886719,-3.29487352856785,-3.29880838286221,-3.29306338983145,0,3.29999999999999
1.383,-3.29870327139751,-3.29061945350253,-3.29896291374999,-3.29504584987201,0,3.29999999999999
1.384,-3.29841373870255,-3.29912772006254,-3.29888284848663,-3.29439181512888,0,3.29999999999999
1.385,-3.29813009480492,-3.29725433571898,-3.29862410121642,-3.29380363670007,0,3.29999999999999
1.386,-3.29831147791649,-3.2926378391467,-3.29835986136623,-3.29518616598946,0,3.29999999999999
1.387,-3.29834367872769,-3.29771237522213,-3.29820960544216,-3.29672797165286,0,3.29999999999999
1.388,-3.29852972216287,-3.29674153537043,-3.29822593655259,-3.29656326519547,0,3.29999999999999
1.389,-3.29832038441234,-3.2921090521887,-3.29835490152753,-3.29573048423536,0,3.29999999999999
1.39,-3.29815107479517,-3.29296117881407,-3.29844472498025,-3.29506684318607,0,3.29999999999999
1.391,-3.29757736992161,-3.2872844577581,-3.29835417473502,-3.29369262181499,0,3.29999999999999
1.392,-3.29722635927204,-3.29601323765092,-3.29804443283341,-3.2916005672858,0,3.29999999999999
1.393,-3.29788143621044,-3.29414595058366,-3.29763974434581,-3.29069849254497,0,3.29999999999999
1.394,-3.29668955609036,-3.28307021125409,-3.29736825799121,-3.29174222638532,0,3.29999999999999
1.395,-3.29466090120885,-3.27574370718993,-3.29715163175111,-3.29126619679847,0,3.29999999999999
1.396,-3.29400885154069,-3.30124729975858,-3.29646642270662,-3.28686831150944,0,3.29999999999999
1.397,-3.29692055976167,-3.23304015797868,-3.2952959849354,-3.28134662638086,0,3.29999999999999
1.398,-3.29315998240607,-3.26329123558733,-3.29456671781363,-3.27384734012399,0,3.29999999999999
1.399,-3.28129230152549,-3.25899884936099,-3.29401785886069,-3.26173165758075,0,3.29999999999999
1.4,-3.28646475744549,-3.22021560976558,-3.29138203304774,-3.25080671494718,0,3.29999999999999
1.401,-3.25083061712752,-3.13395680164901,-3.28501759673496,-3.23931214783345,0,3.29999999999999
1.402,-3.26766504294979,-2.97355817760911,-3.27495762256513,-3.20198863928568,0,3.29999999999999
1.403,-3.07410337550107,-3.05379395290353,-3.25552390572559,-3.12129801764333,0,3.29999999999999
1.404,-3.18169214289073,-2.44040936596201,-3.21333371258365,-3.00546556396022,0,3.29999999999999
1.405,-2.93188190047272,-1.56785156908613,-3.14769260857526,-2.79685049875259,0,3.29999999999999
1.406,-2.66558850370032,-1.60253602747706,-3.05763242099677,-2.37391096177739,0,3.29999999999999
1.407,-2.52586681868225,-1.407626447857,-2.90979119846492,-1.80920663636246,0,3.29999999999999
1.408,-0.697956785840092,0.276529490986711,-2.61753596345313,-1.32428890804794,0,3.29999999999999
1.409,1.56349433130992,1.84788329449582,-1.92876859481161,-0.782376434390468,0,3.29999999999999
1.41,1.71374979419065,0.819547990289885,-0.586805075599749,0.152445811930605,0,3.29999999999999
1.411,2.40440020243845,2.4229269154442,1.08267198325892,1.23181037781544,1.08303180364602,3.29999999999999
1.412,2.90034129389189,0.75676854561856,2.29319189409502,1.82968063796616,2.29282584606,3.29999999999999
1.413,2.81378299641289,2.04559541634142,2.74387908130486,1.79708132694965,2.74421165591901,3.29999999999999
1.414,3.22768609390584,3.05695705477016,2.81524215201236,1.60649623320284,2.81463869770644,3.29999999999999
1.415,3.26278771413513,3.19523846826361,2.91459461977554,1.87566057017116,2.91524101425101,3.29999999999999
1.416,3.27181894665937,3.20151185424051,3.1192623788247,2.66307032464441,3.11921240739109,3.29999999999999
1.417,3.28692106168669,3.28170848048212,3.29652483129828,3.35408031685361,3.29656924701439,3.29999999999999
1.418,3.2949695744424,3.23185608612944,3.34352565130827,3.50125683948466,3.3,3.29999999999999
1.419,3.29913968723295,3.22880194362785,3.30337843743845,3.30281851733608,3.3,3.29999999999999
1.42,3.29898799782912,3.28300848150507,3.27249132462764,3.15331661842984,3.27260243540522,3.29999999999999
1.421,3.300497124624,3.29959521780304,3.28229163101422,3.18186496951006,3.28197304161191,3.29999999999999
1.422,3.30042527578883,3.29724283822444,3.30359684625695,3.28040821719854,3.3,3.29999999999999
1.423,3.30065852682171,3.29794768475754,3.3097476852424,3.33092111058479,3.3,3.29999999999999
1.424,3.30070044683658,3.29881439380443,3.30309116605091,3.31826758510923,3.3,3.29999999999999
1.425,3.30097620401216,3.29907652872083,3.297442228244,3.29187029786262,3.29733873115973,3.29999999999999
1.426,3.30090511247283,3.29884046585407,3.29813233319938,3.28639054317399,3.29831516582616,3.29999999999999
1.427,3.30096729587001,3.29920134855612,3.30119737678244,3.29646197885495,3.3,3.29999999999999
1.428,3.3010872850817,3.2992467495814,3.30234448062956,3.30371648060301,3.3,3.29999999999999
1.429,3.30096495190126,3.29900765750405,3.30148730449444,3.30240228303342,3.3,3.29999999999999
1.43,3.30089674176303,3.2991962702561,3.30059186875486,3.29847957315123,3.3,3.29999999999999
1.431,3.30108244089347,3.29907852697891,3.30057864981634,3.29731525225786,3.3,3.29999999999999
1.432,3.3010955100759,3.29883956014742,3.30098499446541,3.29859064178717,3.3,3.29999999999999
1.433,3.30109102162054,3.2987393675363,3.30120974629804,3.29964473303813,3.3,3.29999999999999
1.434,3.30101007749298,3.29888133298302,3.30116424277316,3.29941535005478,3.3,3.29999999999999
1.435,3.30113286856524,3.29897670200027,3.30105092430623,3.29874012175444,3.3,3.29999999999999
1.436,3.30103322180788,3.29869929865337,3.30101744475888,3.2985368741702,3.3,3.29999999999999
1.437,3.30095274446169,-3.2529178994477,3.30104994507236,2.99356678472835,3.3,3.29999999999999
1.438,3.30113639569217,3.29838195933657,3.30106361653694,1.83942485772823,3.3,3.29999999999999
1.439,3.30114878040484,3.29841779431093,3.30104896289239,0.533640867660426,3.3,3.29999999999999
1.44,3.30109417042379,3.29853273905408,3.30106660793909,0.85177786283474,3.3,3.29999999999999
1.441,3.3011366134588,3.29856656256593,3.30111762499308,2.70240202294792,3.3,1.00546875
1.442,3.3009791131679,3.29856996449343,3.30113860927958,4.03489027604446,3.3,0
1.443,3.30082987904357,3.29847527986875,3.30108996018485,3.91611165627388,3.3,0
1.444,3.30109944192604,3.29863524964694,3.30099252486971,3.24563661677,3.3,0
1.445,3.30118175420983,3.29864224423727,3.30093667997494,2.98970860106338,3.3,0
1.446,3.30110681468706,3.29838105924437,3.30100178360052,3.18364250763159,3.3,0
1.447,3.30102957983853,3.29841984358226,3.30112306133131,3.39042131392527,3.3,0
1.448,3.30114932900505,3.29825403083967,3.30116451210058,3.39364851570686,3.3,0
1.449,3.30102606184964,3.29833319817953,3.3011128938455,3.29863791286135,3.3,0
1.45,3.30100290732448,3.29857293876645,3.30105607168425,3.25404317527091,3.3,0
1.451,3.30109972950768,3.29862370489377,3.30103510816649,3.27817267490279,3.3,0
1.452,3.30125317282298,3.29884875131634,3.3010479996328,3.31000835368615,3.3,0
1.453,3.30129769959541,3.29882828395599,3.30111118190305,3.3133181091807,3.3,0
1.454,3.30132740977562,3.29872632622849,3.30121924260334,3.30008505545145,3.3,0
1.455,3.30151027789998,3.29818832212871,3.30132338132136,3.29256835424086,3.3,0
1.456,3.3015732215272,3.29805997692094,3.30140325705873,3.29520547456798,3.3,0
1.457,3.30153703219413,3.29771546128543,3.3014815163716,3.29965182023547,3.3,0
1.458,3.3015029425704,3.29763879572283,3.30154889723762,3.30015291240193,3.3,0
1.459,3.30146564938199,3.2974755208084,3.30156187854323,3.29806236813901,3.3,0
1.46,3.30153976256024,3.29590009031529,3.30152126834929,3.29662403170419,3.3,0
1.461,3.30149118304049,3.2963443062585,3.30148371759057,3.29652943098961,3.3,0
1.462,3.30125318307274,3.2952638634663,3.30147434423368,3.29659461608986,3.3,0
1.463,3.29919173915598,3.29339319140016,3.30134285718996,3.29604467609529,3.3,0
1.464,3.29885976309563,3.29653832814613,3.30076906252497,3.29510163261766,3.3,0
1.465,3.29796946120088,3.2918486744827,3.29968301885849,3.29441689213099,3.3,0
1.466,3.29805212690584,3.2773052165124,3.29855003422202,3.29334904001909,3.29809831162641,0
1.467,3.2922699554682,3.26686686323053,3.29764089074593,3.28881577518156,3.29783043799205,0
1.468,3.28642132449699,3.2187911101769,3.29601104889182,3.27692308087534,3.29590850607361,0
1.469,3.2255579709583,3.22799223963346,3.28961314853469,3.25615466269112,3.28922336679459,0
1.47,3.28871887157426,3.17603296344512,3.2744789073464,3.23043713002113,3.27449587534936,0
1.471,3.26446178069478,3.06317781897364,3.25899119550748,3.20059831314646,3.25868091502136,0
1.472,3.03208613359186,2.95203430551218,3.24674513742436,3.15005979491365,3.24646892818734,0
1.473,3.09239613429855,-3.30131818692192,3.20679127464671,2.77394651839392,3.20625219284502,0
1.474,3.15711862706064,2.94264354355103,3.12922378377659,1.5806303153986,3.12917127323832,0
1.475,3.17289582827951,2.35117218203611,3.07917819359381,0.256891353445746,3.07891224415302,0
1.476,2.59167926253531,2.55228218273211,3.08021997676902,0.439801326159746,3.08020703936539,0
1.477,2.76218342800023,1.99836845526144,3.02102084834301,1.99481036644794,3.02150611407485,0
1.478,2.51375052542332,1.73981377714642,2.83091103961898,3.00233294058885,2.83096819496832,0
1.479,2.02713250124791,1.56975495982056,2.59531124134057,2.6052259683341,2.5953072212198,0
1.48,0.800935607826513,1.9035030637477,2.31694179658549,1.70586100798611,2.31695060491781,0
1.481,2.0697445822545,0.0282453361318228,1.88275649278298,1.26303301368691,1.88273192954442,0
1.482,1.20849483633914,0.84749423722803,1.44649080903653,1.16365433555251,1.4461710783348,0
1.483,-0.0355860251747412,0.781294770926161,1.24182141206376,0.914417045359778,1.24174593148109,0
1.484,1.37940272677088,1.49281264265773,1.08015583167548,0.64917369368546,1.08052908883007,0
1.485,-0.585895128436903,1.12053787424692,0.749287984801508,0.768418643996875,0.749425989669448,0
1.486,-1.52130134988524,1.37209819889537,0.28998218036759,1.16655012103654,0.290014184028915,0
1.487,-0.764257325725478,1.4057095986649,-0.350245530854748,1.4297800994958,0,0
1.488,0.965333169329627,0.139357394593912,-0.934314698748047,1.37606310668164,0,0
1.489,0.687459886965602,1.73891669052565,-0.774629852884285,1.10167495241212,0,0
1.49,-0.936596648862023,-0.146757129579952,0.0977666852790527,0.833945540802557,0.0977586633053319,0
1.491,-1.08477914639738,-0.536974958660585,0.55443124085321,0.636531554633295,0.554433816165122,0
1.492,0.703353712618341,-1.43206352830688,-0.00430400088582059,0.213290486556774,0,0
1.493,0.0358133117641212,-1.63379969150929,-0.652138261651019,-0.586224642260336,0,0
1.494,1.00313201945698,-1.54956218125756,-0.404541620738666,-1.39611662951296,0,0
1.495,-0.659219203186533,-1.76144461082138,0.356306352686165,-1.79276563241935,0.356241161222943,0
1.496,-0.250332579186013,0.0251790093653314,0.620060561147995,-1.69757395430327,0.620166951072047,0
1.497,1.13455810557744,0.347773201430087,0.198947033564491,-1.18226936372882,0.198926640414069,0
1.498,-0.235976153182252,0.304055237907625,-0.134419791289394,-0.370172163979139,0,0
1.499,-0.391056992755583,0.751679849543189,0.0396961357896833,0.369809180598205,0.0396052609268822,0
1.5,0.28510386094229,0.891522825174085,0.214318778852105,0.708640415782765,0.214599387893896,0
1.501,0.570146460027047,-0.807371838127499,0.08934258885747,0.682206287619095,0.089468928923544,0
1.502,0.560923905811438,2.13017966377568,0.0636351761628413,0.482589220337365,0.0640180742822685,0
1.503,-0.930199232338587,0.82340277679143,0.282421203659939,0.442610536136604,0.283087425339542,0
1.504,-0.850068946352324,0.854173775029408,0.250845254167841,0.800978780223332,0.250858502483345,0
1.505,0.440219491431586,1.96291694644105,-0.253721170251756,1.23313308238179,0,0
1.506,0.396770642113098,2.57791649345806,-0.603607245344423,1.46333390839938,0,0
1.507,2.12597322295054,1.49948127378673,-0.167957218953098,1.73529474628763,0,0
1.508,-1.09343619891912,1.20467190621345,0.723702684869753,2.02485128751951,0.723162039171373,0
1.509,0.462205559420891,1.380955830834,1.08401994694233,1.91352260440814,1.08359130032873,0
1.51,0.498616400418283,0.093027238267601,0.561559453628075,1.39046321891745,0.561562936895848,0
1.511,-0.214210234466365,1.17391605218449,-0.0532487523926624,0.85625695056098,0,0.786328125000001
1.512,-2.11965616346313,-0.113436351052676,-0.21137077603717,0.565644384486237,0,3.29999999999999
1.513,0.227189087313454,0.741584224589632,-0.388978438429321,0.479699860692387,0,3.29999999999999
1.514,-0.322348246204817,-0.967155007456413,-0.768940389169614,0.389576770433629,0,3.29999999999999
1.515,-0.3102167725624,0.240132506366334,-0.789849331580635,0.127833542002108,0,3.29999999999999
1.516,2.13620327761201,-0.70969607907157,-0.264360454448427,-0.220069279252849,0,3.29999999999999
1.517,-0.113898297179505,-2.00036628578804,0.458125592762054,-0.506292698825896,0.458163634923682,3.29999999999999
1.518,-1.66849297008768,-1.32074174358684,0.842228726043019,-0.867630577925041,0.842189464287218,3.29999999999999
1.519,-0.295227484607187,-0.045581734628015,0.349796205999248,-1.30672235397408,0.34955919991506,3.29999999999999
1.52,-2.03749103302773,-0.565514196726361,-0.745447146256037,-1.32764200849622,0,3.29999999999999
1.521,-2.0688619453391,-1.7980015823939,-1.55554471958016,-0.834193484223777,0,3.29999999999999
1.522,-2.51505854165549,-1.86954353516934,-1.87602386449083,-0.612415431429251,0,3.29999999999999
1.523,-2.51378220800153,-0.902424628759807,-2.1135802151155,-1.11533043342581,0,3.29999999999999
1.524,-2.40053591511192,-1.42295649570271,-2.40265333796307,-1.68660121091839,0,3.29999999999999
1.525,-2.52194857344364,-2.31509357778131,-2.57014688810515,-1.70475259718705,0,3.29999999999999
1.526,-3.09374918341255,-2.79015386258622,-2.57647699058207,-1.58602506170121,0,3.29999999999999
1.527,-3.21386475907916,-2.48826836473066,-2.63810099645801,-1.94578274894457,0,3.29999999999999
1.528,-3.24072550389413,-2.13155888224599,-2.90468001100501,-2.54438146122452,0,3.29999999999999
1.529,-3.26581926559243,-2.83410515648329,-3.2193250507714,-2.75764106233308,0,3.29999999999999
1.53,-3.20008848575756,-3.11782407291853,-3.3533447776192,-2.59699355577886,0,3.29999999999999
1.531,3.30287916786838,3.29751196935644,-2.99348967642058,-2.2947056337765,0,3.29999999999999
1.532,-3.2613479999567,-3.26826426538757,-1.75199480484952,-1.4925144610356,0,3.29999999999999
1.533,-3.28779458646282,-3.24699041158857,-0.436440252410913,-0.549847580916001,0,3.29999999999999
1.534,-3.29430934554541,3.29765571306458,-0.807113431682993,-0.651804446745342,0,3.29999999999999
1.535,-3.29481291234863,-3.271212999193,-2.7044365873889,-1.24024461651243,0,3.29999999999999
1.536,-3.29325531248445,-3.29386544661379,-4.0458974454174,-1.18081145555548,0,3.29999999999999
1.537,-3.29672871475518,-3.28618195206772,-3.91470272237216,-1.40059887345338,0,3.29999999999999
1.538,-3.29710424655615,-3.29566846878645,-3.23598861319648,-2.64179060818452,0,3.29999999999999
1.539,-3.29623669529192,-3.29809197798462,-2.98301981622357,-3.74444070943796,0,3.29999999999999
1.54,-3.29657790656954,-3.30119817121149,-3.18284962520139,-3.80764547905775,0,3.29999999999999
1.541,-3.29700860019032,-3.29874710010823,-3.39118871082832,-3.32996673794432,0,3.29999999999999
1.542,-3.29688168763713,-3.30139548276335,-3.39250613275301,-3.07887099632693,0,3.29999999999999
1.543,-3.29672344640887,-3.29842971671568,-3.29610608694145,-3.18599883554683,0,3.29999999999999
1.544,-3.29679758342271,-3.30209329504614,-3.25189073708739,-3.35140500651339,0,3.29999999999999
1.545,-3.29688972893623,-3.30137374574145,-3.27679610111225,-3.37664130198216,0,3.29999999999999
1.546,-3.29675820048799,-3.30187727452218,-3.30868669673408,-3.31152231220753,0,3.29999999999999
1.547,-3.29690354953272,-3.30196116714608,-3.31153391677847,-3.27086314729475,0,3.29999999999999
1.548,-3.29673459525972,-3.30203003848994,-3.29796018903701,-3.28316769490733,0,3.29999999999999
1.549,-3.29674855105363,-3.3017910162195,-3.29047328627856,-3.30786808681786,0,3.29999999999999
1.55,-3.29685648527211,-3.30185343243999,-3.29338863017632,-3.31336989312394,0,3.29999999999999
1.551,-3.29684114442228,-3.30178253028024,-3.29819288129945,-3.30430770548517,0,3.29999999999999
1.552,-3.29687279922691,-3.30167398863311,-3.2990325554579,-3.29757851258956,0,3.29999999999999
1.553,-3.29674531886181,-3.30187539909641,-3.29719696636981,-3.29870867076376,0,3.29999999999999
1.554,-3.29679666764114,-3.30199484582649,-3.29596986880124,-3.30234957146743,0,3.29999999999999
1.555,-3.29667321799898,-3.30221397582847,-3.29624038276563,-3.30353753257777,0,3.29999999999999
1.556,-3.29670121194826,-3.30215899189743,-3.29689611714502,-3.30250415266094,0,3.29999999999999
1.557,-3.29676716975203,3.29784006420367,-3.29703355944214,-2.99415472831463,0,3.29999999999999
1.558,-3.29681094139099,-3.30227621469722,-3.29678308490587,-1.83150122040855,0,3.29999999999999
1.559,-3.29684262703666,-3.30233363720821,-3.29663290392449,-0.516772128830703,0,3.29999999999999
1.56,-3.29688839027171,-3.3024584232606,-3.29672498673983,-0.837752411572465,0,3.29999999999999
1.561,-3.29703616205043,-3.30232003188252,-3.2968847242727,-2.702071813498,0,3.29999999999999
1.562,-3.29714207853222,-3.3021990226229,-3.29698035169724,-4.04420288082884,0,3.29999999999999
1.563,-3.29724706490323,-3.30229709619083,-3.29704379907121,-3.9243827085825,0,3.29999999999999
1.564,-3.2972052404189,3.29753260914357,-3.29713168679802,-2.94147513135973,0,3.29999999999999
1.565,-3.29724388172965,-3.30258409805501,-3.29721990765854,-1.52094053865282,0,3.29999999999999
1.566,-3.2972925994177,-3.30250223327855,-3.29726012895813,-0.401175389356321,0,3.29999999999999
1.567,-3.29742619651471,-3.30237522334969,-3.29726894002161,-0.930343100569305,0,3.29999999999999
1.568,-3.29712796544812,-3.30235353125039,-3.29729181937557,-2.79804947878226,0,3.29999999999999
1.569,-3.29714059496026,-3.30233019118688,-3.29730164837223,-4.04457874990489,0,3.29999999999999
1.57,-3.29704609645247,-3.3021700884384,-3.29723593547948,-3.87982987336409,0,3.29999999999999
1.571,-3.29715770282894,-3.30203286440466,-3.29712354662401,-3.22856135386903,0,3.29999999999999
1.572,-3.29720456804618,-3.30216145352882,-3.29706646524658,-3.0026207729751,0,3.29999999999999
1.573,-3.29717572162542,-3.30206994144193,-3.29710750667416,-3.20107308690385,0,1.301953125
1.574,-3.2969585290072,-3.30158531594953,-3.29717386760113,-3.39587083787585,0,0
1.575,-3.29711156775641,-3.30099979768927,-3.29716334657617,-3.39149394763468,0,0
1.576,-3.29697522100232,-3.30164162068599,-3.29707747849375,-3.2984442903687,0,0
1.577,-3.29696846590199,-3.30071444164847,-3.29700360190686,-3.25807263267463,0,0
1.578,-3.29682914880035,-3.29967566891166,-3.2969728326257,-3.28292984155358,0,0
1.579,-3.29676116783481,-3.28895543059333,-3.29693434279188,-3.31209655806445,0,0
1.58,-3.29656191081158,-3.2858142531364,-3.29684575545577,-3.31085592523729,0,0
1.581,-3.29579320996633,-3.26913293450332,-3.29668103770075,-3.29121425713646,0,0
1.582,-3.29417805145923,-3.24541658215812,-3.29631302511667,-3.27413869222317,0,0
1.583,-3.28088977917322,-3.22581409488225,-3.29494707928187,-3.26195547152589,0,0
1.584,-3.26594801544041,-3.15981575814877,-3.29032559438684,-3.24387716176879,0,0
1.585,-3.04969440578287,-2.4932132401516,-3.27066905487391,-3.18146994907763,0,0
1.586,-3.22675533848202,-2.87636008959305,-3.21942551640509,-3.01367840497463,0,0
1.587,-3.05677916750441,-1.10414924568718,-3.15313973134182,-2.71126271362636,0,0
1.588,-2.81463746222672,-1.57784259947329,-3.09823642370424,-2.24963583967755,0,0
1.589,-1.58728040881264,-2.47837695503158,-2.96471871307326,-1.74068931226283,0,0
1.59,-2.68111564639799,-1.57975614852991,-2.6182194971015,-1.55231364050701,0,0
1.591,-0.188143806753733,0.134956360680662,-2.12158668207332,-1.68592764972384,0,0
1.592,0.0627248882816101,0.0441131525812356,-1.53559111073456,-1.46287785612904,0,0
1.593,2.22830537592031,1.90862364716354,-0.657950043081025,-0.503817185430139,0,0
1.594,2.85779671645607,2.23689210913566,0.626793297645189,0.763192862201527,0.626534243993238,0
1.595,3.10290288125684,2.21722925567256,2.02375769438614,1.79107083788834,2.02394537817313,0
1.596,3.16876836627701,2.73642504669112,3.02527590546268,2.35736627416684,3.02529503822031,0
1.597,3.16928867914924,3.07470838369513,3.36588730621591,2.55892059468998,3.3,0
1.598,3.23673688030754,3.0163463793162,3.26440607620331,2.69814992808034,3.26472791998294,0
1.599,3.27791675003589,3.16446287568486,3.13262971462138,2.92887877654552,3.13217371026469,0
1.6,3.27614839236031,3.21342157593838,3.16023742864525,3.13520656752651,3.16028746584897,0
1.601,3.2780896584561,3.26080382477339,3.26649996645543,3.21665857836098,3.26641695678033,0
1.602,3.29607873883149,3.27154374277973,3.32133939282226,3.22591151537705,3.3,0
1.603,3.30050189665758,3.27744276997992,3.30667434923347,3.24004580311096,3.3,0
1.604,3.29978274310133,3.28258388104621,3.28259324652411,3.26892319802585,3.28261586198353,0
1.605,3.30196192777826,3.29009862149747,3.28519490626305,3.28829926386197,3.2855121169381,0
1.606,3.30189217186681,3.29362834213599,3.30113759355653,3.29072154404403,3.3,0
1.607,3.30234643952562,3.29294449942222,3.30856916476056,3.2882491178014,3.3,0
1.608,3.30106193812452,3.2959866389361,3.3051190944103,3.2899786880626,3.3,0
1.609,3.30217398401305,3.29525523638762,3.30022942534331,3.29422088052967,3.2996366326413,0
1.61,3.30205114551715,3.29620166907989,3.29955247133989,3.29663307719242,3.29948566881816,0
1.611,3.30237031092662,3.29629902948124,3.3015784350679,3.29653691394192,3.3,0
1.612,3.30258443267896,3.2920893028999,3.3030164197749,3.29563630976098,3.3,0
1.613,3.30287798614083,3.28911829421855,3.3029587489402,3.29455690819284,3.3,0
1.614,3.30271315717702,3.28737503159399,3.30248694456429,3.29248570756091,3.3,0
1.615,3.30264752249002,3.29130135274425,3.30246187111252,3.28968599451296,3.3,0
1.616,3.30287410170985,3.29211467757141,3.30272616092405,3.28826722230701,3.3,0
1.617,3.30291327697646,3.29405089473717,3.30287412068237,3.28959142076258,3.3,0
1.618,3.30200838175812,3.29333698303258,3.3028283250322,3.29234798353371,3.3,0
1.619,3.30261028775523,3.28905082491457,3.30265047226527,3.29397152982738,3.3,0
1.62,3.30251818416646,3.29340127562683,3.30243438515288,3.29325466365482,3.3,0
1.621,3.30227768507926,3.29369145953438,3.30234657891564,3.29163704734728,3.3,0
1.622,3.30247546552753,3.29388459450619,3.30240238996947,3.29152003305523,3.3,0
1.623,3.30256377262736,3.29499113145508,3.30245625293797,3.29312821105107,3.3,0
1.624,3.30237557410412,3.2940528717495,3.30246476048517,3.29466480233438,3.3,0
1.625,3.30114578789181,3.28865460710997,3.30240560534445,3.29473286630255,3.3,0
1.626,3.30150464400826,3.28901529220386,3.30212234901675,3.2930024218658,3.3,0
1.627,3.30177466994989,3.21670004809111,3.30164574066227,3.28690149879672,3.3,0
1.628,3.30009663586291,3.28592789234324,3.30128906446702,3.27207426786302,3.3,0
1.629,3.29900760141633,3.27802781732821,3.30100588038941,3.25644344123413,3.3,0
1.63,3.29786354633867,3.28216637404156,3.30029021196619,3.25785041620297,3.3,0
1.631,3.29843187066047,3.25464632782689,3.29908107504364,3.27386642129472,3.29897338211042,0
1.632,3.29433632272091,3.24106997237919,3.2978953303975,3.28017619186853,3.29739806217715,0
1.633,3.29683977841536,3.24530868700952,3.2969163755976,3.26532739697492,3.29664328416076,0
1.634,3.29705650833185,3.282576012915,3.29614217294575,3.2461032770866,3.29565960250845,0
1.635,3.29731965142434,3.26586385121428,3.29603784728041,3.24537392673563,3.29568936437902,0
1.636,3.29743245234456,3.22997412350217,3.29673013027714,3.26076058745665,3.29695191931766,0
1.637,3.29654919524675,3.29679966046531,3.29744098110188,3.26912187608116,3.29787550951547,0
1.638,3.28394992918793,3.23327188435214,3.29686962308742,3.26372770676567,3.29672951653857,0
1.639,3.29141736949838,3.24969599623326,3.29385563047073,3.25679571542303,3.2939129510855,0
1.64,3.25069762681619,3.25529050305935,3.28780970646825,3.25245108515975,3.28776230449234,0
1.641,3.28628197213173,3.23950349936314,3.27877347572368,3.24870277985937,3.2789664874517,0
1.642,3.28674542481842,3.25806847793588,3.27135953095392,3.24720952946524,3.27062166438758,0
1.643,3.27457275723323,3.27508601789616,3.27291742815985,3.24965261647624,3.27223182458693,0
1.644,3.27319793104251,3.11291825983721,3.28023955445939,3.25014936705011,3.27950973770359,0
1.645,3.2961722753935,3.26201379866425,3.28298041804141,3.23292525918157,3.28282430328142,0
1.646,3.28668435740465,3.26660223522487,3.28186108304359,3.20631305538815,3.28159303456852,0
1.647,3.27785165154682,3.24538838517938,3.28383128684128,3.20934329709854,3.28407544068194,0
1.648,3.28584879377343,3.24216037893186,3.28670512493873,3.24405381813182,3.28618813457768,0
1.649,3.29687727163862,3.21414859956575,3.28616346955522,3.2647623263931,3.286302042335,0
1.65,3.29834866797598,-3.30374105042377,3.28645020641731,2.94522801006316,3.28631281563426,0
1.651,3.29889689681944,3.27633618142014,3.29196922052846,1.77010115604829,3.29220332266129,0
1.652,3.28134912820043,3.26108209998053,3.29802859817062,0.469316652959371,3.29846359468848,0
1.653,3.29303761200881,3.21807756747073,3.29729940521607,0.810520791348041,3.29728006703963,0
1.654,3.29998935714534,3.25803157152456,3.29137631836801,2.66887617672775,3.29078665388154,0
1.655,3.30115515815696,3.22285572068913,3.28955278218219,3.98551054459803,3.28923871730374,0
1.656,3.297540863694,3.2820942118384,3.29519083204552,3.85175855928923,3.29509054637151,0
1.657,3.29536927094567,3.27927490679396,3.30117128312624,3.18758488896419,3.3,0
